symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
WAVESRUB,0.00000000,0.000,0.00000000,1190.49000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
SUNBUSD,-0.00040000,-6.849,0.00564181,0.00580000,0.00544000,49550.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00584000,0.00585000,0.00544000,4455420.00000000,25136.61408000,1692172810072,1692259210072,3807741,3807997,257
ILVUSDT,-0.18000000,-0.434,41.57407541,41.49000000,41.33000000,0.30400000,41.33000000,0.30400000,41.34000000,0.30300000,41.51000000,42.37000000,40.97000000,6110.99800000,254059.09167000,1694862108972,1694948508972,10776515,10780024,3510
ILVBUSD,-0.10000000,-0.241,41.55935855,41.49000000,41.41000000,3.63200000,41.32000000,1.37900000,41.42000000,5.60800000,41.51000000,42.22000000,40.69000000,235.68300000,9794.83430000,1694862165348,1694948565348,3376659,3376823,165
ILVBNB,0.00000000,0.000,0.00000000,0.17900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
ILVBTC,-0.00001100,-0.702,0.00157023,0.00156600,0.00155500,0.40500000,0.00155200,5.42400000,0.00155600,5.03200000,0.00156600,0.00159000,0.00154800,574.02400000,0.90134838,1694862113130,1694948513130,2164160,2164388,229
RENBUSD,-0.00517200,-10.227,0.05259213,0.05036900,0.04539800,1760.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.05057000,0.05940000,0.04012300,2117894.00000000,111384.54679900,1692241216140,1692327616140,3648533,3649357,825
YGGUSDT,-0.00520000,-2.493,0.20648947,0.20870000,0.20340000,50.00000000,0.20340000,16073.60000000,0.20350000,99.60000000,0.20860000,0.21160000,0.20030000,17066016.50000000,3523952.72797000,1694862182225,1694948582225,22862943,22880427,17485
YGGBUSD,-0.00410000,-1.965,0.20617668,0.20860000,0.20460000,192.00000000,0.20330000,16505.70000000,0.20370000,11194.30000000,0.20870000,0.21140000,0.20030000,701912.10000000,144717.90838000,1694862172490,1694948572490,5299958,5301393,1436
YGGBNB,0.00000000,0.000,0.00000000,0.00068700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
YGGBTC,-0.00000029,-3.657,0.00000779,0.00000785,0.00000764,404.90000000,0.00000764,3912.00000000,0.00000766,6956.00000000,0.00000793,0.00000796,0.00000757,205177.90000000,1.59910818,1694862171350,1694948571350,2469221,2474950,5730
STXBUSD,-0.00780000,-1.653,0.46708661,0.47080000,0.46410000,173.30000000,0.46400000,215.50000000,0.46460000,1178.80000000,0.47190000,0.47640000,0.45580000,189751.50000000,88630.38555000,1694862161322,1694948561322,7161198,7161699,502
SYSUSDT,-0.00170000,-1.932,0.08684878,0.08810000,0.08630000,660.00000000,0.08630000,460.00000000,0.08640000,299.00000000,0.08800000,0.08840000,0.08500000,2033862.00000000,176638.43530000,1694862037586,1694948437586,16533885,16535644,1760
DFUSDT,0.00043000,1.341,0.03261565,0.03218000,0.03249000,416.00000000,0.03249000,4316.00000000,0.03251000,13405.00000000,0.03206000,0.03345000,0.03193000,8914471.00000000,290751.29580000,1694862182830,1694948582830,6767311,6769407,2097
SOLUSDC,0.00000000,0.000,0.00000000,33.68000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
ARPARUB,-0.08300000,-1.899,4.28545509,4.37100000,4.28700000,350.00000000,4.27900000,3646.00000000,4.30000000,11999.00000000,4.37000000,4.37000000,4.23000000,30816.00000000,132060.58400000,1694862182560,1694948582560,1661438,1661480,43
LTCUAH,-36.00000000,-1.388,2569.81499424,2583.00000000,2557.00000000,0.21500000,2554.00000000,1.62200000,2562.00000000,5.33500000,2593.00000000,2662.00000000,2524.00000000,62.54400000,160726.50900000,1694862075487,1694948475487,430589,430686,98
FETBUSD,-0.00640000,-2.685,0.23482461,0.23830000,0.23200000,582.00000000,0.23200000,630.00000000,0.23220000,306.00000000,0.23840000,0.23900000,0.22840000,816881.00000000,191823.76300000,1694862161308,1694948561308,9606232,9607623,1392
ARPABUSD,-0.00086000,-1.911,0.04416526,0.04486000,0.04414000,1815.90000000,0.04415000,2265.00000000,0.04418000,479.70000000,0.04500000,0.04503000,0.04341000,604819.80000000,26712.02579400,1694862182636,1694948582636,6112002,6112354,353
LSKBUSD,0.01600000,1.932,0.85024531,0.82700000,0.84400000,13.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.82800000,0.86800000,0.82400000,18347.20000000,15599.62070000,1690254014398,1690340414398,1389465,1389730,266
AVAXBIDR,0.00,0.000,0.00,266752.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689575043806,1689661443806,-1,-1,0
ALICEBIDR,0.00,0.000,0.00,29103.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689575043806,1689661443806,-1,-1,0
FIDAUSDT,0.00700000,4.639,0.17054819,0.15090000,0.15790000,2030.00000000,0.15780000,22483.80000000,0.15790000,500.00000000,0.15090000,0.18980000,0.15010000,109185218.80000000,18621340.91877000,1694862182647,1694948582647,13966228,14099189,132962
FIDABUSD,0.00670000,4.431,0.17063559,0.15060000,0.15790000,1174.00000000,0.15770000,1669.20000000,0.15850000,2000.00000000,0.15120000,0.18930000,0.15020000,4893103.20000000,834937.53256000,1694862182095,1694948582095,6562490,6567326,4837
FIDABNB,0.00000000,0.000,0.00000000,0.00543000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
FIDABTC,0.00000024,4.218,0.00000645,0.00000567,0.00000593,68086.30000000,0.00000592,634.80000000,0.00000593,48719.20000000,0.00000569,0.00000718,0.00000566,3707782.10000000,23.93222432,1694862182095,1694948582095,1979630,1992436,12807
DENTBUSD,-0.00002500,-3.415,0.00071033,0.00073200,0.00070700,86741.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00073200,0.00073200,0.00068900,36029293.00000000,25592.63856400,1692154819567,1692241219567,3065767,3066148,382
FRONTUSDT,0.06190000,35.801,0.22318625,0.17310000,0.23480000,13657.00000000,0.23470000,54.00000000,0.23480000,2677.00000000,0.17290000,0.26700000,0.17020000,199314050.00000000,44484155.76350000,1694862181357,1694948581357,7166346,7516279,349934
CVPUSDT,0.00680000,2.440,0.28455306,0.27870000,0.28550000,52.80000000,0.28530000,806.10000000,0.28590000,99.20000000,0.27870000,0.29160000,0.27630000,1791255.70000000,509707.29553000,1694862136779,1694948536779,8853561,8860895,7335
AGLDBTC,-0.00000024,-1.174,0.00002017,0.00002051,0.00002020,9.10000000,0.00002018,420.60000000,0.00002025,87.90000000,0.00002044,0.00002063,0.00001960,133060.50000000,2.68382439,1694862177479,1694948577479,1920878,1926304,5427
AGLDBNB,0.00000000,0.000,0.00000000,0.00190000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
AGLDBUSD,-0.00400000,-0.738,0.53335702,0.54300000,0.53800000,101.70000000,0.53700000,2240.50000000,0.53900000,17803.10000000,0.54200000,0.54700000,0.52200000,400457.30000000,213586.71370000,1694862179277,1694948579277,4082195,4083893,1699
AGLDUSDT,-0.00500000,-0.921,0.53424485,0.54200000,0.53800000,2210.20000000,0.53700000,3597.30000000,0.53800000,34667.50000000,0.54300000,0.54800000,0.52000000,6317621.20000000,3375156.59200000,1694862181363,1694948581363,14148639,14161802,13164
RADBTC,0.00000020,0.392,0.00005106,0.00005110,0.00005120,2.20000000,0.00005110,796.20000000,0.00005130,132.60000000,0.00005100,0.00005160,0.00005060,13087.40000000,0.66819635,1694862179344,1694948579344,2535521,2535910,390
RADBNB,0.00000000,0.000,0.00000000,0.01032000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
RADBUSD,0.01300000,0.994,1.31579281,1.31300000,1.32100000,280.30000000,0.00000000,0.00000000,0.00000000,0.00000000,1.30800000,1.33000000,1.30200000,22427.00000000,29509.28530000,1694667616586,1694754016586,5271937,5272130,194
RADUSDT,0.01000000,0.740,1.35552595,1.35100000,1.36200000,6326.10000000,1.36100000,167.10000000,1.36200000,121.40000000,1.35200000,1.37100000,1.33600000,1175146.50000000,1592941.57140000,1694862179350,1694948579350,18447062,18456591,9530
UNIAUD,0.00000000,0.000,0.00000000,34.47000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
HIVEBUSD,-0.00870000,-3.058,0.27796170,0.28520000,0.27580000,114.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.28450000,0.28730000,0.27190000,71436.00000000,19856.47210000,1693450813179,1693537213179,3086330,3086575,246
STPTBUSD,0.00000000,0.000,0.00000000,0.04185000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
BETABTC,-0.00000003,-1.075,0.00000280,0.00000279,0.00000276,1276.00000000,0.00000276,6607.00000000,0.00000277,637.00000000,0.00000279,0.00000284,0.00000275,83826.00000000,0.23468718,1694862049813,1694948449813,2585335,2585914,580
BETABNB,-0.00001100,-3.179,0.00033673,0.00034220,0.00033500,131.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00034600,0.00034600,0.00033110,26811.00000000,9.02798650,1692154802516,1692241202516,984406,984446,41
BETABUSD,0.00001000,0.014,0.07470571,0.07351000,0.07372000,1611.00000000,0.07333000,2045.00000000,0.07375000,527.00000000,0.07371000,0.07590000,0.07290000,180815.00000000,13507.91214000,1694862059272,1694948459272,10538749,10538950,202
BETAUSDT,-0.00061000,-0.824,0.07397674,0.07401000,0.07338000,15907.00000000,0.07338000,3107.00000000,0.07346000,242.00000000,0.07399000,0.07566000,0.07286000,2780895.00000000,205721.53364000,1694862078579,1694948478579,26081472,26084296,2825
SHIBAUD,0.00000000,0.000,0.00000000,0.00001121,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00000000,0.00000000,0.00,0.00000000,1689575043806,1689661443806,-1,-1,0
RAREBTC,-0.00000003,-1.293,0.00000229,0.00000232,0.00000229,1102.30000000,0.00000229,8777.30000000,0.00000230,665.30000000,0.00000232,0.00000232,0.00000226,311938.40000000,0.71471641,1694862154325,1694948554325,2174372,2175546,1175
RAREBNB,0.00000000,0.000,0.00000000,0.00069100,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
RAREBUSD,0.00020000,0.329,0.06086388,0.06190000,0.06100000,1200.80000000,0.06080000,1827.40000000,0.06140000,182.70000000,0.06080000,0.06140000,0.06030000,24326.00000000,1480.57483000,1694862128476,1694948528476,5221631,5221665,35
RAREUSDT,-0.00040000,-0.653,0.06070351,0.06110000,0.06090000,19073.80000000,0.06090000,6123.80000000,0.06110000,3525.90000000,0.06130000,0.06150000,0.05990000,2824365.40000000,171448.88615000,1694861958192,1694948358192,13410581,13412413,1833
AVAXBRL,-0.80000000,-1.724,46.11980259,46.40000000,45.60000000,10.92000000,45.50000000,129.34000000,45.80000000,97.25000000,46.40000000,46.50000000,45.10000000,372.83000000,17194.84600000,1694862111697,1694948511697,651759,651824,66
AVAXAUD,0.00000000,0.000,0.00000000,17.91000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
LUNAAUD,0.00000000,0.000,0.00000000,0.00009000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
TROYBUSD,0.00000700,0.309,0.00228316,0.00223600,0.00226900,44072.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00226200,0.00232000,0.00222800,12677008.00000000,28943.65205700,1694674809617,1694761209617,4549823,4549999,177
AXSETH,-0.00009500,-3.258,0.00287171,0.00292700,0.00282100,31.06700000,0.00281500,4.61800000,0.00282100,43.43100000,0.00291600,0.00292700,0.00278100,5244.17500000,15.05973133,1694862083828,1694948483828,1538996,1539659,664
FTMETH,-0.00000100,-0.834,0.00011983,0.00011990,0.00011890,10.00000000,0.00011870,9550.70000000,0.00011900,729.10000000,0.00011990,0.00012110,0.00011870,39705.70000000,4.75802434,1694862157131,1694948557131,2202066,2202209,144
SOLETH,-0.00007000,-0.596,0.01162918,0.01174000,0.01167000,0.92400000,0.01167000,588.34700000,0.01169000,109.96300000,0.01174000,0.01174000,0.01154000,12820.06900000,149.08690192,1694862180016,1694948580016,5254848,5255751,904
SSVBTC,0.00002710,4.464,0.00062077,0.00060520,0.00063420,1.21000000,0.00063450,1.80000000,0.00063550,1.21000000,0.00060710,0.00064000,0.00060470,3857.30000000,2.39448204,1694862182453,1694948582453,3682316,3683431,1116
SSVETH,0.00048400,4.913,0.01019171,0.00983200,0.01033600,0.76000000,0.01031600,22.33000000,0.01035700,0.76000000,0.00985200,0.01040000,0.00983200,3849.87000000,39.23676144,1694862182490,1694948582490,1454696,1455156,461
LAZIOTRY,-0.34000000,-0.674,50.35348038,50.45000000,50.08000000,402.92000000,50.05000000,16.95000000,50.11000000,24.76000000,50.42000000,50.94000000,49.50000000,171386.95000000,8629929.42400000,1694862150024,1694948550024,13103294,13106876,3583
LAZIOEUR,-0.00400000,-0.230,1.73426713,1.74300000,1.73600000,19.37000000,1.72600000,54.34000000,1.74300000,2.87000000,1.74000000,1.74100000,1.72700000,1103.50000000,1913.76378000,1694862166952,1694948566952,425727,425743,17
LAZIOBTC,-0.00000055,-0.785,0.00006969,0.00007009,0.00006948,14.40000000,0.00006927,1.45000000,0.00006994,11.00000000,0.00007003,0.00007071,0.00006878,14372.95000000,1.00159147,1694862166430,1694948566430,2265566,2268846,3281
LAZIOUSDT,-0.01600000,-0.860,1.85019510,1.86100000,1.84400000,8.07000000,1.84300000,88.10000000,1.84500000,53.02000000,1.86000000,1.88000000,1.81700000,232435.69000000,430051.37448000,1694862085052,1694948485052,23449737,23456102,6366
CHESSBTC,0.00000025,5.631,0.00000465,0.00000445,0.00000469,256.90000000,0.00000468,1610.20000000,0.00000469,138.20000000,0.00000444,0.00000486,0.00000442,667146.60000000,3.10507439,1694862178534,1694948578534,2092023,2096300,4278
CHESSBNB,0.00000000,0.000,0.00000000,0.00188500,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
CHESSBUSD,0.00690000,5.843,0.12261157,0.11820000,0.12500000,100.00000000,0.12440000,987.30000000,0.12560000,400.80000000,0.11810000,0.12910000,0.11770000,295025.00000000,36173.47942000,1694862178691,1694948578691,5683198,5683542,345
CHESSUSDT,0.00680000,5.763,0.12286301,0.11810000,0.12480000,618.30000000,0.12460000,2845.60000000,0.12500000,3297.20000000,0.11800000,0.12950000,0.11740000,13267668.00000000,1630105.68137000,1694862182562,1694948582562,14416367,14429169,12803
FTMAUD,0.00000000,0.000,0.00000000,0.42000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
FTMBRL,0.00000000,0.000,0.00000000,1.92300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
SCRTBUSD,0.00570000,2.216,0.25907431,0.25880000,0.26290000,51.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25720000,0.26380000,0.25150000,56329.60000000,14593.55202000,1694070027058,1694156427058,6249598,6249770,173
ADXUSDT,0.00070000,0.529,0.13257935,0.13240000,0.13310000,97.00000000,0.13310000,43631.00000000,0.13320000,2759.00000000,0.13240000,0.13400000,0.13150000,1929518.00000000,255814.23480000,1694862157433,1694948557433,7961604,7963150,1547
AUCTIONUSDT,0.13000000,2.626,5.31666573,4.95000000,5.08000000,2.10000000,5.08000000,18.90000000,5.09000000,444.79000000,4.95000000,5.85000000,4.84000000,2955306.50000000,15712376.78140000,1694862181057,1694948581057,8139113,8223287,84175
CELOBUSD,-0.00900000,-2.027,0.44395097,0.44500000,0.43500000,2655.30000000,0.43400000,2577.80000000,0.43500000,2524.20000000,0.44400000,0.45200000,0.43100000,161882.20000000,71867.75980000,1694862176415,1694948576415,3558154,3559159,1006
FTMRUB,0.00000000,0.000,0.00000000,36.85000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
NUAUD,0.00000000,0.000,0.00000000,0.76900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
NURUB,0.00000000,0.000,0.00000000,41.13000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
REEFTRY,-0.00095000,-2.578,0.03569433,0.03685000,0.03590000,626238.00000000,0.03585000,208990.00000000,0.03590000,203847.00000000,0.03685000,0.03693000,0.03470000,194389750.00000000,6938611.11510000,1694862182834,1694948582834,5624270,5626569,2300
REEFBIDR,0.00,0.000,0.00,162.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689575043806,1689661443806,-1,-1,0
SHIBDOGE,-0.00000160,-1.347,0.00011820,0.00011890,0.00011720,44953092.00,0.00011720,27619979.00,0.00011730,63420223.00,0.00011880,0.00011920,0.00011690,8976968057.00,1061071.16514080,1694862180891,1694948580891,6397035,6398395,1361
DARUSDT,-0.00148000,-1.646,0.08879355,0.08991000,0.08846000,1109.00000000,0.08846000,278.00000000,0.08852000,860.00000000,0.08994000,0.09081000,0.08740000,12482218.00000000,1108340.46689000,1694862166921,1694948566921,45017831,45026018,8188
DARBUSD,-0.00135000,-1.500,0.08881287,0.08993000,0.08863000,284.00000000,0.08841000,4000.00000000,0.08857000,411.00000000,0.08998000,0.09078000,0.08747000,456723.00000000,40562.88205000,1694862153926,1694948553926,11311910,11312434,525
DARBNB,-0.00000692,-1.660,0.00041172,0.00042044,0.00041006,241.00000000,0.00041122,2152.00000000,0.00041213,4252.00000000,0.00041698,0.00042128,0.00040698,35072.00000000,14.43967106,1694862174142,1694948574142,1952793,1952837,45
DARBTC,-0.00000007,-2.065,0.00000336,0.00000339,0.00000332,928.00000000,0.00000332,9900.00000000,0.00000333,209.00000000,0.00000339,0.00000342,0.00000327,295404.00000000,0.99344350,1694862155005,1694948555005,3162990,3164373,1384
BNXBTC,-0.00000022,-2.638,0.00000804,0.00000836,0.00000812,32.30000000,0.00000810,1513.90000000,0.00000812,707.10000000,0.00000834,0.00000834,0.00000797,25822.80000000,0.20750155,1694862165015,1694948565015,1544101,1544165,65
BNXBNB,-0.00002700,-2.619,0.00100644,0.00103100,0.00100400,17.70000000,0.00100200,1499.50000000,0.00102100,93.10000000,0.00103100,0.00104100,0.00098800,1464.60000000,1.47403120,1694862157335,1694948557335,343167,343186,20
BNXBUSD,-0.00570000,-2.575,0.21429534,0.22130000,0.21570000,184.30000000,0.21560000,927.60000000,0.21590000,58.20000000,0.22140000,0.22170000,0.20960000,46344.50000000,9931.41053000,1694862150122,1694948550122,5374006,5374316,311
BNXUSDT,-0.00540000,-2.440,0.21400961,0.22150000,0.21590000,876.60000000,0.21580000,111.50000000,0.21590000,200.00000000,0.22130000,0.22180000,0.20900000,4244835.40000000,908435.58733000,1694862150133,1694948550133,19015378,19021490,6113
RGTUSDT,0.00000000,0.000,0.00000000,14.44000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
RGTBTC,0.00000000,0.000,0.00000000,0.00037960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
RGTBUSD,0.00000000,0.000,0.00000000,14.46000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
RGTBNB,0.00000000,0.000,0.00000000,0.03997000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
LAZIOBUSD,-0.01000000,-0.538,1.85608621,1.85400000,1.84800000,107.24000000,1.84100000,338.19000000,1.84600000,187.60000000,1.85800000,1.88000000,1.82100000,25106.30000000,46599.45733000,1694862091140,1694948491140,5745403,5745855,453
OXTBUSD,0.00000000,0.000,0.00000000,0.05130000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
MANATRY,-0.09000000,-1.103,8.09252495,8.17000000,8.07000000,374.60000000,8.05000000,2882.60000000,8.06000000,5338.00000000,8.16000000,8.19000000,7.98000000,404506.90000000,3273482.18000000,1694862074443,1694948474443,9087294,9088553,1260
ALGORUB,-0.02000000,-0.213,9.39449341,9.40000000,9.38000000,53.20000000,9.33000000,8105.90000000,9.38000000,2624.50000000,9.40000000,9.49000000,9.31000000,28623.70000000,268905.16100000,1694862182267,1694948582267,226180,226193,14
SHIBUAH,0.00000000,0.000,0.00000000,0.00079300,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00000000,0.00000000,0.00,0.00000000,1689575043806,1689661443806,-1,-1,0
LUNABIDR,0.00,0.000,0.00,0.88,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1689575043806,1689661443806,-1,-1,0
AUDUSDC,0.00000000,0.000,0.00000000,0.64770000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
MOVRBTC,-0.00000320,-2.132,0.00014952,0.00015010,0.00014690,4.91500000,0.00014650,72.03100000,0.00014700,3.24900000,0.00015010,0.00015150,0.00014640,3475.88500000,0.51970814,1694861955421,1694948355421,1720339,1720629,291
MOVRBNB,0.00000000,0.000,0.00000000,0.15520000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
MOVRBUSD,-0.08000000,-2.010,3.96585553,3.98000000,3.90000000,610.57900000,3.89000000,106.16100000,3.91000000,51.08500000,3.98000000,4.10000000,3.87000000,5755.14400000,22824.06965000,1694861844944,1694948244944,2534583,2534775,193
MOVRUSDT,-0.08000000,-2.010,3.95200343,3.97000000,3.90000000,1470.34800000,3.90000000,358.59300000,3.91000000,352.18700000,3.98000000,4.03000000,3.88000000,164056.96200000,648353.67618000,1694862177282,1694948577282,9700554,9704656,4103
CITYBTC,-0.00000040,-0.361,0.00011067,0.00011090,0.00011040,20.46000000,0.00011050,85.06000000,0.00011080,68.87000000,0.00011080,0.00011280,0.00010920,3388.84000000,0.37504304,1694862060192,1694948460192,1103880,1104497,618
CITYBNB,0.00000000,0.000,0.00000000,0.01454000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1689575043806,1689661443806,-1,-1,0
CITYBUSD,0.01000000,0.339,2.95046789,2.95400000,2.96400000,141.28000000,0.00000000,0.00000000,0.00000000,0.00000000,2.95400000,2.98700000,2.91900000,7425.74000000,21909.40746000,1694062817175,1694149217175,1716149,1716332,184
CITYUSDT,0.00700000,0.238,2.94414202,2.93900000,2.94500000,2.64000000,2.94500000,5.87000000,2.94800000,72.89000000,2.93800000,2.99800000,2.90000000,133964.93000000,394411.77913000,1694862137125,1694948537125,7025813,7030782,4970
ENSBTC,-0.00000620,-2.128,0.00028876,0.00029230,0.00028520,1.47000000,0.00028520,36.32000000,0.00028580,26.36000000,0.00029140,0.00029140,0.00028520,747.83000000,0.21594394,1694862175805,1694948575805,3017338,3017408,71
ENSBNB,-0.00088000,-2.434,0.03567467,0.03620000,0.03527000,11.22000000,0.03529000,13.19000000,0.03538000,18.16000000,0.03615000,0.03632000,0.03527000,1507.61000000,53.78348530,1694862112878,1694948512878,314830,315172,343
ENSBUSD,-0.15000000,-1.935,7.63725845,7.78000000,7.60000000,99.79000000,7.58000000,958.15000000,7.60000000,2.20000000,7.75000000,7.77000000,7.54000000,1049.70000000,8016.83020000,1694862173545,1694948573545,5582991,5583220,230
ENSUSDT,-0.15000000,-1.935,7.64759198,7.75000000,7.60000000,136.36000000,7.59000000,1287.73000000,7.60000000,525.87000000,7.75000000,7.78000000,7.52000000,98802.07000000,755597.91840000,1694862175805,1694948575805,33101888,33108085,6198
SANDETH,-0.00000240,-1.280,0.00018557,0.00018740,0.00018510,94.90000000,0.00018500,991.90000000,0.00018540,901.40000000,0.00018750,0.00018760,0.00018480,18897.40000000,3.50681525,1694862177736,1694948577736,1678423,1678479,57
DOTETH,-0.00001200,-0.471,0.00254055,0.00254900,0.00253700,12.00000000,0.00252700,11.24000000,0.00253100,160.00000000,0.00254900,0.00256800,0.00252700,9115.11000000,23.15735624,1694862180565,1694948580565,1489830,1490123,294
MATICETH,-0.00000140,-0.434,0.00032131,0.00032270,0.00032120,5.40000000,0.00032120,268.80000000,0.00032130,3224.00000000,0.00032260,0.00032330,0.00031960,192570.30000000,61.87404713,1694862120847,1694948520847,3083905,3084919,1015
ANKRBUSD,-0.00054000,-2.764,0.01898688,0.01941000,0.01900000,45814.70000000,0.01900000,1900.00000000,0.01903000,48221.10000000,0.01954000,0.01956000,0.01872000,1723854.10000000,32730.61330200,1694862121466,1694948521466,3260965,3261210,246
SANDTRY,-0.10000000,-1.202,8.24544822,8.33000000,8.22000000,1570.00000000,8.21000000,3391.50000000,8.22000000,1922.50000000,8.32000000,8.34000000,8.13000000,204369.50000000,1685118.13100000,1694862180222,1694948580222,7060546,7061807,1262
MANABRL,-0.03900000,-2.294,1.67259205,1.72400000,1.66100000,9.20000000,0.00000000,0.00000000,0.00000000,0.00000000,1.70000000,1.71600000,1.62100000,13684.60000000,22888.75320000,1692165610331,1692252010331,631678,631790,113
KP3RUSDT,-0.12000000,-0.268,45.05872970,44.81000000,44.69000000,0.05000000,44.67000000,4.47000000,44.68000000,0.81000000,44.81000000,46.13000000,43.96000000,11721.68000000,528164.01080000,1694862152168,1694948552168,13836130,13841450,5321
